"","M","p","eta","sig_nois","G","G1","MSE","MAD","ECP_PI","ECP_CI","Iter","Sigma2_est","Test_MSPE","Test_MSE","Beta_mse","Conv","time","alpha","lasso_Sum_delta","lasso_Sum_delta_sig","lasso_MSE","lasso_MAD","lasso_Obs_test_MSPE","lasso_test_MSE","lasso_Beta_mse","lasso_time","sparsevb_Signals","sparsevb_Corr_Signals","sparsevb_MSE","sparsevb_MAD","sparsevb_Test_MSPE","sparsevb_Test_MSE","sparsevb_Beta_mse","sparsevb_time"
"1",10000,0.0125,0.8,2,40,1,0.248152113763854,14.8068077650835,0.9375,0.99,10,2371.67045434269,3954.67343585259,0.149444251613124,0.016995414261468,1,1.52199999999721,0.631130012628877,55,28,0.0773611901893609,12.001088916911,3769.76555625405,0.0812800450568527,0.0214157801218453,2.65499999999884,14,0,0.185353298658935,17.9435928302329,4566.35909216425,0.227864727577398,0.0646197788568683,19.4099999999889
"2",10000,0.0125,0.8,2,40,10,0.383960462318334,8.95576345599649,0.895,0.88,10,330.020090522276,699.814651488528,0.330696831771924,0.00969057222769849,1,1.43700000000536,0.340999134869027,214,22,0.330164571982917,9.17504418696316,709.105583919339,0.335178234610323,0.0151253620363564,2.55999999999767,8,0,0.690243757027396,19.3899510966901,1275.43692810742,1.47704379772898,0.0670684819089433,57.1209999999992
"3",10000,0.0125,0.8,2,40,1,0.242338934996311,15.2256779842769,0.885,0.9825,10,2486.23811630036,5194.88628891893,0.124469377953078,0.020600413818039,1,1.44000000000233,0.551459770281194,57,31,0.0737708054061417,13.010176994464,4780.4486132615,0.0766350372886982,0.0238750871521896,2.76900000000023,12,0,0.172149531590864,16.444940141445,5155.15631320433,0.168469404120985,0.0700567276402674,19.5350000000035
"4",10000,0.0125,0.8,2,40,10,0.377039517192313,8.95844377298356,0.9175,0.9075,10,340.957508679671,639.115829489472,0.343335340853993,0.0105735513044457,1,1.42699999999604,0.381952201132254,177,18,0.356437278019344,9.99222610615522,671.065823240177,0.429622683103355,0.0177031389785596,2.61800000000221,9,0,0.548004897568298,14.4813559000352,1009.20623515191,1.00154417899477,0.0418752705357551,58.0009999999893
"5",10000,0.0125,0.8,2,40,1,0.224041375001162,19.2552585333585,0.9275,0.9975,10,3977.21174027241,6939.51295990916,0.136053682502525,0.022135874715152,1,1.42900000000373,0.704246039736318,42,27,0.11800719357241,16.7290023920399,6885.32433825873,0.115485511496274,0.0272638820804564,2.80000000000291,15,0,0.226878660330927,25.2127971392984,7717.95926539217,0.234905729566844,0.0843054325288892,18.5350000000035
"6",10000,0.0125,0.8,2,40,10,0.391409790407939,10.8328771521695,0.9225,0.9425,10,435.610320188108,798.471082090477,0.353640041681483,0.0122999280357494,1,1.61500000000524,0.521427794846652,179,19,0.318058265531319,11.0040478991555,819.639128389664,0.350723017940295,0.0197338741950918,2.58599999999569,7,0,0.626002927147456,19.2507381687777,1262.55973702399,1.08198674378977,0.0679842721182262,57.8420000000042
"7",10000,0.0125,0.8,2,40,1,0.287804880309167,21.6413840731016,0.9525,0.9925,10,3148.55612676295,4797.3721646281,0.168774609005892,0.0255161059182288,1,1.50400000000081,0.644209125805516,61,27,0.10572028548398,15.8503208301077,4629.09769218047,0.112233030292044,0.0307814258873919,2.72999999999593,17,0,0.215212968791615,24.3443381053604,5228.63489257556,0.236218632360351,0.0882725242770419,18.4909999999945
"8",10000,0.0125,0.8,2,40,10,0.420685847239447,9.8154886479234,0.92,0.8875,10,456.453927864685,729.442482306629,0.407261796636037,0.0104042686803017,1,1.44099999999162,0.428582472997933,123,18,0.278728894711897,11.4953943378926,788.940072258681,0.491901154509978,0.0144551358633705,2.65700000000652,9,0,0.581512365594679,16.1208766316793,1127.92138540516,1.04097621233661,0.0432979081278587,56.4100000000035
"9",10000,0.0125,0.8,2,40,1,0.262631652346556,18.1660673901992,0.915,0.98,10,2467.55232498946,5228.91278838123,0.200280853039478,0.020504434802379,1,1.52899999999499,0.641104461609641,75,30,0.107744785436612,13.4589235285947,4878.14772710322,0.108300415538012,0.0289016081335849,3.28599999999278,15,0,0.206492543389903,17.2888340365034,5576.07999661686,0.193079737169598,0.0733110154233343,20.281999999992
"10",10000,0.0125,0.8,2,40,10,0.396467679754856,9.16976220928661,0.8425,0.8875,10,389.67592056111,959.220577238828,0.334102634412838,0.0113857326862664,1,1.42600000000675,0.418334494087209,209,21,0.307035051870577,10.2180594099645,972.885010144168,0.354261326470285,0.0179656347351239,2.69800000000396,6,0,0.498934400963189,16.5036754328927,1336.57136478465,0.856272003581525,0.04840476961322,57.9590000000026
"11",10000,0.0125,0.8,2,40,1,0.294230699665205,20.8891295369911,0.8875,0.9925,10,2895.09193558112,6528.2128818912,0.170564118086148,0.0268392080611301,1,1.5679999999993,0.572398464293139,55,25,0.0737132620540936,12.4941562369472,6010.76655383518,0.067797234827109,0.0325237178912501,2.90099999999802,15,0,0.17370167755987,19.9816263281831,6600.4747985903,0.165333645669475,0.0900698015284349,19.5589999999938
"12",10000,0.0125,0.8,2,40,10,0.426034803857154,9.46385309008325,0.89,0.8525,10,417.737265721293,853.05290467918,0.372762024361762,0.010203654629459,1,1.49799999999232,0.326717171836045,210,28,0.365329940058446,10.1809476077417,935.171591487488,0.423996761437817,0.0177562807126055,2.72100000000501,7,0,0.553445925426883,15.8739457996901,1195.77640009685,0.929037406115839,0.0474184876963164,59.3279999999941
"13",10000,0.0125,0.8,2,40,1,0.265423363344789,19.03742566467,0.91,0.9925,10,2719.31325279107,5398.4334019697,0.163810208878866,0.0206355708408307,1,1.52100000000792,0.631326181681241,56,28,0.0942235273370421,12.7995650455595,4987.94156248581,0.084392516986594,0.0218893689162598,3.49099999999453,14,0,0.195600617679079,21.9550488094712,5596.83284970317,0.227108610873815,0.0721535690935741,21.747000000003
"14",10000,0.0125,0.8,2,40,10,0.395226524460569,8.84066350148579,0.8775,0.9175,10,316.487837129215,756.478865133281,0.332822772347567,0.0109604184333284,1,1.58099999999104,0.384741366287025,188,28,0.297429841827133,10.1815724212728,817.160507185004,0.405691805261134,0.016172228857926,2.7039999999979,7,0,0.492476218566899,13.4566803017872,1002.55436247291,0.762653828928416,0.0437973938995572,61.580999999991
